"customerid","recency","frequency","monetary","rfm"
"815805",93,0.24,20398,"133"
"814661",63,0.24,20398,"233"
"815298",63,0.24,20398,"233"
"815304",63,0.24,20398,"233"
"815326",63,0.24,20398,"233"
"815386",63,0.24,20398,"233"
"815445",63,0.24,20398,"233"
"815528",63,0.24,20398,"233"
"815566",63,0.24,20398,"233"
"815606",63,0.24,20398,"233"
"814783",32,0.24,20398,"333"
"814796",32,0.24,20398,"333"
"815361",32,0.24,20398,"333"
"815398",32,0.24,20398,"333"
"815505",32,0.24,20398,"333"
"815509",32,0.24,20398,"333"
"815548",32,0.24,20398,"333"
"815588",32,0.24,20398,"333"
"815658",32,0.24,20398,"333"
"1033660",93,0.27,20399,"143"
"1033671",93,0.27,20399,"143"
"1033700",93,0.27,20399,"143"
"1033729",93,0.27,20399,"143"
"1033742",93,0.27,20399,"143"
"1033747",93,0.27,20399,"143"
"1033814",93,0.27,20399,"143"
"1033862",93,0.27,20399,"143"
"1033876",93,0.27,20399,"143"
"1033941",93,0.27,20399,"143"
"1033997",93,0.27,20399,"143"
"1034030",93,0.27,20399,"143"
"1034109",93,0.27,20399,"143"
"1034118",93,0.27,20399,"143"
"1034127",93,0.27,20399,"143"
"1034168",93,0.27,20399,"143"
"1034187",93,0.27,20399,"143"
"1034188",93,0.27,20399,"143"
"1034200",93,0.27,20399,"143"
"1034238",93,0.27,20399,"143"
"1034250",93,0.27,20399,"143"
"1034289",93,0.27,20399,"143"
"1034336",93,0.27,20399,"143"
"1034415",93,0.27,20399,"143"
"1034437",93,0.27,20399,"143"
"1034440",93,0.27,20399,"143"
"1034465",93,0.27,20399,"143"
"1034494",93,0.27,20399,"143"
"1034526",93,0.27,20399,"143"
"1034537",93,0.27,20399,"143"
"1034645",93,0.27,20399,"143"
"1034680",93,0.27,20399,"143"
"1034688",93,0.27,20399,"143"
"1034734",93,0.27,20399,"143"
"1034744",93,0.27,20399,"143"
"1033780",32,0.27,20399,"343"
"1033794",32,0.27,20399,"343"
"1033832",32,0.27,20399,"343"
"1033851",32,0.27,20399,"343"
"1033891",32,0.27,20399,"343"
"1033901",32,0.27,20399,"343"
"1033920",32,0.27,20399,"343"
"1033961",32,0.27,20399,"343"
"1034022",32,0.27,20399,"343"
"1034072",32,0.27,20399,"343"
"1034091",32,0.27,20399,"343"
"1034119",32,0.27,20399,"343"
"1034189",32,0.27,20399,"343"
"1034239",32,0.27,20399,"343"
"1034244",32,0.27,20399,"343"
"1034277",32,0.27,20399,"343"
"1034330",32,0.27,20399,"343"
"1034409",32,0.27,20399,"343"
"1034438",32,0.27,20399,"343"
"1034599",32,0.27,20399,"343"
"1034666",32,0.27,20399,"343"
"1034685",32,0.27,20399,"343"
"1034736",32,0.27,20399,"343"
"1034745",32,0.27,20399,"343"
"1034775",32,0.27,20399,"343"
"1034789",32,0.27,20399,"343"
"1034814",32,0.27,20399,"343"
"1033708",63,0.27,20399,"243"
"1033719",63,0.27,20399,"243"
"1033846",63,0.27,20399,"243"
"1033847",63,0.27,20399,"243"
"1033869",63,0.27,20399,"243"
"1033957",63,0.27,20399,"243"
"1033976",63,0.27,20399,"243"
"1034157",63,0.27,20399,"243"
"1034179",63,0.27,20399,"243"
"1034345",63,0.27,20399,"243"
"1034347",63,0.27,20399,"243"
"1034416",63,0.27,20399,"243"
"1034463",63,0.27,20399,"243"
"1034535",63,0.27,20399,"243"
"1034596",63,0.27,20399,"243"
"1034643",63,0.27,20399,"243"
"1034693",63,0.27,20399,"243"
"1034703",63,0.27,20399,"243"
"1034722",63,0.27,20399,"243"
"1034743",63,0.27,20399,"243"
"1034779",63,0.27,20399,"243"
"1034782",63,0.27,20399,"243"
"98449",93,0.14,20403,"113"
"706549",32,0.23,20404,"333"
"707079",32,0.23,20404,"333"
"295212",32,0.16,20405,"313"
"478654",32,0.19,20407,"323"
"478709",63,0.19,20407,"223"
"479156",63,0.19,20407,"223"
"479276",63,0.19,20407,"223"
"479346",63,0.19,20407,"223"
"479355",63,0.19,20407,"223"
"478871",93,0.19,20407,"123"
"479325",93,0.19,20407,"123"
"616293",32,0.21,20409,"323"
"616601",32,0.21,20409,"323"
"616778",32,0.21,20409,"323"
"616791",32,0.21,20409,"323"
"616203",93,0.21,20409,"123"
"616305",93,0.21,20409,"123"
"616389",93,0.21,20409,"123"
"616459",93,0.21,20409,"123"
"616486",93,0.21,20409,"123"
"616588",93,0.21,20409,"123"
"616769",93,0.21,20409,"123"
"616787",93,0.21,20409,"123"
"616497",63,0.21,20409,"223"
"616623",63,0.21,20409,"223"
"616637",63,0.21,20409,"223"
"616774",63,0.21,20409,"223"
"815908",32,0.24,20411,"333"
"815936",32,0.24,20411,"333"
"815941",32,0.24,20411,"333"
"816209",32,0.24,20411,"333"
"816325",32,0.24,20411,"333"
"816414",32,0.24,20411,"333"
"816496",32,0.24,20411,"333"
"816752",32,0.24,20411,"333"
"816784",32,0.24,20411,"333"
"817001",32,0.24,20411,"333"
"816321",63,0.24,20411,"233"
"816530",63,0.24,20411,"233"
"816551",63,0.24,20411,"233"
"816590",63,0.24,20411,"233"
"816808",63,0.24,20411,"233"
"816887",63,0.24,20411,"233"
"816914",63,0.24,20411,"233"
"817067",63,0.24,20411,"233"
"815856",93,0.24,20411,"133"
"816065",93,0.24,20411,"133"
"816346",93,0.24,20411,"133"
"816352",93,0.24,20411,"133"
"816524",93,0.24,20411,"133"
"816646",93,0.24,20411,"133"
"816727",93,0.24,20411,"133"
"816779",93,0.24,20411,"133"
"816830",93,0.24,20411,"133"
"816930",93,0.24,20411,"133"
"816940",93,0.24,20411,"133"
"98869",93,0.14,20411,"113"
"540290",63,0.20,20414,"223"
"1034851",63,0.27,20414,"243"
"1034870",63,0.27,20414,"243"
"1034880",63,0.27,20414,"243"
"1034898",63,0.27,20414,"243"
"1034903",63,0.27,20414,"243"
"1035098",63,0.27,20414,"243"
"1035171",63,0.27,20414,"243"
"1035348",63,0.27,20414,"243"
"1035427",63,0.27,20414,"243"
"1035482",63,0.27,20414,"243"
"1035487",63,0.27,20414,"243"
"1035653",63,0.27,20414,"243"
"1035727",63,0.27,20414,"243"
"1035732",63,0.27,20414,"243"
"1035737",63,0.27,20414,"243"
"1035806",63,0.27,20414,"243"
"1035825",63,0.27,20414,"243"
"1035835",63,0.27,20414,"243"
"1035846",63,0.27,20414,"243"
"1035875",63,0.27,20414,"243"
"1036024",63,0.27,20414,"243"
"1036075",63,0.27,20414,"243"
"1036084",63,0.27,20414,"243"
"1036163",63,0.27,20414,"243"
"1036172",63,0.27,20414,"243"
"1036173",63,0.27,20414,"243"
"1036195",63,0.27,20414,"243"
"1036284",63,0.27,20414,"243"
"1034873",93,0.27,20414,"143"
"1034905",93,0.27,20414,"143"
"1034918",93,0.27,20414,"143"
"1034943",93,0.27,20414,"143"
"1034952",93,0.27,20414,"143"
"1034966",93,0.27,20414,"143"
"1035022",93,0.27,20414,"143"
"1035035",93,0.27,20414,"143"
"1035151",93,0.27,20414,"143"
"1035212",93,0.27,20414,"143"
"1035303",93,0.27,20414,"143"
"1035318",93,0.27,20414,"143"
"1035360",93,0.27,20414,"143"
"1035373",93,0.27,20414,"143"
"1035411",93,0.27,20414,"143"
"1035499",93,0.27,20414,"143"
"1035518",93,0.27,20414,"143"
"1035522",93,0.27,20414,"143"
"1035543",93,0.27,20414,"143"
"1035601",93,0.27,20414,"143"
"1035641",93,0.27,20414,"143"
"1035679",93,0.27,20414,"143"
"1035720",93,0.27,20414,"143"
"1035740",93,0.27,20414,"143"
"1035780",93,0.27,20414,"143"
"1035786",93,0.27,20414,"143"
"1035787",93,0.27,20414,"143"
"1035830",93,0.27,20414,"143"
"1035850",93,0.27,20414,"143"
"1035865",93,0.27,20414,"143"
"1035869",93,0.27,20414,"143"
"1035909",93,0.27,20414,"143"
"1035916",93,0.27,20414,"143"
"1035952",93,0.27,20414,"143"
"1035967",93,0.27,20414,"143"
"1035988",93,0.27,20414,"143"
"1036059",93,0.27,20414,"143"
"1036077",93,0.27,20414,"143"
"1036078",93,0.27,20414,"143"
"1036091",93,0.27,20414,"143"
"1036152",93,0.27,20414,"143"
"1036241",93,0.27,20414,"143"
"1036273",93,0.27,20414,"143"
"1034874",32,0.27,20414,"343"
"1034875",32,0.27,20414,"343"
"1034944",32,0.27,20414,"343"
"1034985",32,0.27,20414,"343"
"1035105",32,0.27,20414,"343"
"1035193",32,0.27,20414,"343"
"1035222",32,0.27,20414,"343"
"1035263",32,0.27,20414,"343"
"1035272",32,0.27,20414,"343"
"1035291",32,0.27,20414,"343"
"1035292",32,0.27,20414,"343"
"1035314",32,0.27,20414,"343"
"1035324",32,0.27,20414,"343"
"1035343",32,0.27,20414,"343"
"1035351",32,0.27,20414,"343"
"1035389",32,0.27,20414,"343"
"1035393",32,0.27,20414,"343"
"1035412",32,0.27,20414,"343"
"1035435",32,0.27,20414,"343"
"1035491",32,0.27,20414,"343"
"1035512",32,0.27,20414,"343"
"1035523",32,0.27,20414,"343"
"1035541",32,0.27,20414,"343"
"1035548",32,0.27,20414,"343"
"1035583",32,0.27,20414,"343"
"1035591",32,0.27,20414,"343"
"1035598",32,0.27,20414,"343"
"1035602",32,0.27,20414,"343"
"1035630",32,0.27,20414,"343"
"1035652",32,0.27,20414,"343"
"1035691",32,0.27,20414,"343"
"1035778",32,0.27,20414,"343"
"1035805",32,0.27,20414,"343"
"1035848",32,0.27,20414,"343"
"1035866",32,0.27,20414,"343"
"1035954",32,0.27,20414,"343"
"1036018",32,0.27,20414,"343"
"1036056",32,0.27,20414,"343"
"1036097",32,0.27,20414,"343"
"1036120",32,0.27,20414,"343"
"1036126",32,0.27,20414,"343"
"1036291",32,0.27,20414,"343"
"372628",93,0.18,20416,"113"
"479538",93,0.19,20418,"123"
"479893",93,0.19,20418,"123"
"480024",93,0.19,20418,"123"
"479642",63,0.19,20418,"223"
"479832",63,0.19,20418,"223"
"99047",93,0.14,20419,"113"
"99526",63,0.14,20419,"213"
"928439",32,0.26,20420,"343"
"616835",63,0.21,20421,"223"
"616863",63,0.21,20421,"223"
"616905",63,0.21,20421,"223"
"617093",63,0.21,20421,"223"
"617164",63,0.21,20421,"223"
"617423",63,0.21,20421,"223"
"617687",63,0.21,20421,"223"
"617711",63,0.21,20421,"223"
"617787",63,0.21,20421,"223"
"616977",93,0.21,20421,"123"
"617116",93,0.21,20421,"123"
"617237",93,0.21,20421,"123"
"617513",93,0.21,20421,"123"
"616949",32,0.21,20421,"323"
"617075",32,0.21,20421,"323"
"617089",32,0.21,20421,"323"
"617117",32,0.21,20421,"323"
"617367",32,0.21,20421,"323"
"617396",32,0.21,20421,"323"
"617658",32,0.21,20421,"323"
"295848",93,0.16,20423,"113"
"817117",93,0.24,20425,"133"
"817126",93,0.24,20425,"133"
"817358",93,0.24,20425,"133"
"817366",93,0.24,20425,"133"
"817427",93,0.24,20425,"133"
"817481",93,0.24,20425,"133"
"817595",93,0.24,20425,"133"
"817613",93,0.24,20425,"133"
"817670",93,0.24,20425,"133"
"817692",93,0.24,20425,"133"
"817696",93,0.24,20425,"133"
"817885",93,0.24,20425,"133"
"817886",93,0.24,20425,"133"
"818052",93,0.24,20425,"133"
"818163",93,0.24,20425,"133"
"818182",93,0.24,20425,"133"
"817105",63,0.24,20425,"233"
"817244",63,0.24,20425,"233"
"817335",63,0.24,20425,"233"
"817374",63,0.24,20425,"233"
"817514",63,0.24,20425,"233"
"817575",63,0.24,20425,"233"
"817600",63,0.24,20425,"233"
"818059",63,0.24,20425,"233"
"818078",63,0.24,20425,"233"
"817150",32,0.24,20425,"333"
"817349",32,0.24,20425,"333"
"817420",32,0.24,20425,"333"
"817488",32,0.24,20425,"333"
"817715",32,0.24,20425,"333"
"817924",32,0.24,20425,"333"
"818035",32,0.24,20425,"333"
"818119",32,0.24,20425,"333"
"818174",32,0.24,20425,"333"
"99746",93,0.14,20426,"113"
"373114",93,0.18,20426,"113"
"373709",63,0.18,20426,"213"
"1013790",93,0.27,20427,"143"
"1036363",63,0.27,20429,"243"
"1036464",63,0.27,20429,"243"
"1036469",63,0.27,20429,"243"
"1036511",63,0.27,20429,"243"
"1036583",63,0.27,20429,"243"
"1036669",63,0.27,20429,"243"
"1036729",63,0.27,20429,"243"
"1036859",63,0.27,20429,"243"
"1036909",63,0.27,20429,"243"
"1036919",63,0.27,20429,"243"
"1036938",63,0.27,20429,"243"
"1036969",63,0.27,20429,"243"
"1036978",63,0.27,20429,"243"
"1037039",63,0.27,20429,"243"
"1037089",63,0.27,20429,"243"
"1037118",63,0.27,20429,"243"
"1037146",63,0.27,20429,"243"
"1037168",63,0.27,20429,"243"
"1037177",63,0.27,20429,"243"
"1037197",63,0.27,20429,"243"
"1037247",63,0.27,20429,"243"
"1037294",63,0.27,20429,"243"
"1036306",32,0.27,20429,"343"
"1036346",32,0.27,20429,"343"
"1036407",32,0.27,20429,"343"
"1036454",32,0.27,20429,"343"
"1036515",32,0.27,20429,"343"
"1036525",32,0.27,20429,"343"
"1036565",32,0.27,20429,"343"
"1036593",32,0.27,20429,"343"
"1036639",32,0.27,20429,"343"
"1036647",32,0.27,20429,"343"
"1036683",32,0.27,20429,"343"
"1036755",32,0.27,20429,"343"
"1036773",32,0.27,20429,"343"
"1036881",32,0.27,20429,"343"
"1036992",32,0.27,20429,"343"
"1037173",32,0.27,20429,"343"
"1037209",32,0.27,20429,"343"
"1037223",32,0.27,20429,"343"
"1037232",32,0.27,20429,"343"
"1037251",32,0.27,20429,"343"
"1037313",32,0.27,20429,"343"
"1036295",93,0.27,20429,"143"
"1036305",93,0.27,20429,"143"
"1036323",93,0.27,20429,"143"
"1036377",93,0.27,20429,"143"
"1036406",93,0.27,20429,"143"
"1036421",93,0.27,20429,"143"
"1036424",93,0.27,20429,"143"
"1036444",93,0.27,20429,"143"
"1036503",93,0.27,20429,"143"
"1036582",93,0.27,20429,"143"
"1036592",93,0.27,20429,"143"
"1036653",93,0.27,20429,"143"
"1036693",93,0.27,20429,"143"
"1036744",93,0.27,20429,"143"
"1036775",93,0.27,20429,"143"
"1036810",93,0.27,20429,"143"
"1036824",93,0.27,20429,"143"
"1036833",93,0.27,20429,"143"
"1036889",93,0.27,20429,"143"
"1036908",93,0.27,20429,"143"
"1036995",93,0.27,20429,"143"
"1037012",93,0.27,20429,"143"
"1037019",93,0.27,20429,"143"
"1037041",93,0.27,20429,"143"
"1037050",93,0.27,20429,"143"
"1037069",93,0.27,20429,"143"
"1037138",93,0.27,20429,"143"
"1037152",93,0.27,20429,"143"
"1037171",93,0.27,20429,"143"
"1037180",93,0.27,20429,"143"
"1037190",93,0.27,20429,"143"
"1037259",93,0.27,20429,"143"
"1037260",93,0.27,20429,"143"
"203303",93,0.30,20429,"143"
"480160",63,0.19,20429,"223"
"480546",63,0.19,20429,"223"
"480586",63,0.19,20429,"223"
"480443",32,0.19,20429,"323"
"480282",93,0.19,20429,"123"
"480630",93,0.19,20429,"123"
"618166",63,0.22,20433,"223"
"618171",63,0.22,20433,"223"
"618266",63,0.22,20433,"223"
"618471",63,0.22,20433,"223"
"618535",63,0.22,20433,"223"
"618624",63,0.22,20433,"223"
"618731",63,0.22,20433,"223"
"618794",63,0.22,20433,"223"
"617901",32,0.22,20433,"323"
"617909",32,0.22,20433,"323"
"618020",32,0.22,20433,"323"
"618091",32,0.22,20433,"323"
"618160",32,0.22,20433,"323"
"618362",32,0.22,20433,"323"
"618488",32,0.22,20433,"323"
"618587",32,0.22,20433,"323"
"618596",32,0.22,20433,"323"
"618716",32,0.22,20433,"323"
"618814",32,0.22,20433,"323"
"617911",93,0.22,20433,"123"
"617992",93,0.22,20433,"123"
"618057",93,0.22,20433,"123"
"618150",93,0.22,20433,"123"
"618159",93,0.22,20433,"123"
"618237",93,0.22,20433,"123"
"618381",93,0.22,20433,"123"
"618487",93,0.22,20433,"123"
"618539",93,0.22,20433,"123"
"618715",93,0.22,20433,"123"
"929720",93,0.26,20434,"143"
"929263",63,0.26,20434,"243"
"541088",32,0.20,20437,"323"
"818277",63,0.24,20438,"233"
"818448",63,0.24,20438,"233"
"818596",63,0.24,20438,"233"
"818746",63,0.24,20438,"233"
"819194",63,0.24,20438,"233"
"819285",63,0.24,20438,"233"
"819345",63,0.24,20438,"233"
"819354",63,0.24,20438,"233"
"819424",63,0.24,20438,"233"
"818271",93,0.24,20438,"133"
"818361",93,0.24,20438,"133"
"818429",93,0.24,20438,"133"
"818729",93,0.24,20438,"133"
"818788",93,0.24,20438,"133"
"818854",93,0.24,20438,"133"
"818910",93,0.24,20438,"133"
"818919",93,0.24,20438,"133"
"818420",32,0.24,20438,"333"
"818541",32,0.24,20438,"333"
"818860",32,0.24,20438,"333"
"818958",32,0.24,20438,"333"
"819185",32,0.24,20438,"333"
"480877",93,0.19,20440,"123"
"481048",93,0.19,20440,"123"
"481095",93,0.19,20440,"123"
"481418",93,0.19,20440,"123"
"480875",63,0.19,20440,"223"
"481254",63,0.19,20440,"223"
"481216",32,0.19,20440,"323"
"481397",32,0.19,20440,"323"
"481476",32,0.19,20440,"323"
"296709",63,0.16,20441,"213"
"709054",93,0.23,20442,"133"
"1037347",93,0.27,20444,"143"
"1037348",93,0.27,20444,"143"
"1037357",93,0.27,20444,"143"
"1037369",93,0.27,20444,"143"
"1037393",93,0.27,20444,"143"
"1037445",93,0.27,20444,"143"
"1037448",93,0.27,20444,"143"
"1037574",93,0.27,20444,"143"
"1037667",93,0.27,20444,"143"
"1037727",93,0.27,20444,"143"
"1037756",93,0.27,20444,"143"
"1037834",93,0.27,20444,"143"
"1037846",93,0.27,20444,"143"
"1037878",93,0.27,20444,"143"
"1037907",93,0.27,20444,"143"
"1037913",93,0.27,20444,"143"
"1038043",93,0.27,20444,"143"
"1038056",93,0.27,20444,"143"
"1038084",93,0.27,20444,"143"
"1038172",93,0.27,20444,"143"
"1038210",93,0.27,20444,"143"
"1038306",93,0.27,20444,"143"
"1038321",93,0.27,20444,"143"
"1038372",93,0.27,20444,"143"
"1038404",93,0.27,20444,"143"
"1038413",93,0.27,20444,"143"
"1038425",93,0.27,20444,"143"
"1038469",93,0.27,20444,"143"
"1038483",93,0.27,20444,"143"
"1038594",93,0.27,20444,"143"
"1038672",93,0.27,20444,"143"
"1038701",93,0.27,20444,"143"
"1038791",93,0.27,20444,"143"
"1038820",93,0.27,20444,"143"
"1038845",93,0.27,20444,"143"
"1038849",93,0.27,20444,"143"
"1038867",93,0.27,20444,"143"
"1038870",93,0.27,20444,"143"
"1038872",93,0.27,20444,"143"
"1038891",93,0.27,20444,"143"
"1038909",93,0.27,20444,"143"
"1038919",93,0.27,20444,"143"
"1038931",93,0.27,20444,"143"
"1038937",93,0.27,20444,"143"
"1038956",93,0.27,20444,"143"
"1038969",93,0.27,20444,"143"
"1039029",93,0.27,20444,"143"
"1039108",93,0.27,20444,"143"
"1039131",93,0.27,20444,"143"
"1039187",93,0.27,20444,"143"
"1039196",93,0.27,20444,"143"
"1039219",93,0.27,20444,"143"
"1039224",93,0.27,20444,"143"
"1039279",93,0.27,20444,"143"
"1039288",93,0.27,20444,"143"
"1039298",93,0.27,20444,"143"
"1039307",93,0.27,20444,"143"
"1039317",93,0.27,20444,"143"
"1039326",93,0.27,20444,"143"
"1039349",93,0.27,20444,"143"
"1039405",93,0.27,20444,"143"
"1039409",93,0.27,20444,"143"
"1039419",93,0.27,20444,"143"
"1039424",93,0.27,20444,"143"
"1039460",93,0.27,20444,"143"
"1038609",63,0.27,20444,"243"
"1038628",63,0.27,20444,"243"
"1038688",63,0.27,20444,"243"
"1038746",63,0.27,20444,"243"
"1038808",63,0.27,20444,"243"
"1038836",63,0.27,20444,"243"
"1038907",63,0.27,20444,"243"
"1038918",63,0.27,20444,"243"
"1038986",63,0.27,20444,"243"
"1038997",63,0.27,20444,"243"
"1039036",63,0.27,20444,"243"
"1039077",63,0.27,20444,"243"
"1039078",63,0.27,20444,"243"
"1039254",63,0.27,20444,"243"
"1039263",63,0.27,20444,"243"
"1039323",63,0.27,20444,"243"
"1039324",63,0.27,20444,"243"
"1039327",63,0.27,20444,"243"
"1039355",63,0.27,20444,"243"
"1039440",63,0.27,20444,"243"
"1037451",32,0.27,20444,"343"
"1037617",32,0.27,20444,"343"
"1037639",32,0.27,20444,"343"
"1037696",32,0.27,20444,"343"
"1037715",32,0.27,20444,"343"
"1037728",32,0.27,20444,"343"
"1037750",32,0.27,20444,"343"
"1037797",32,0.27,20444,"343"
"1037807",32,0.27,20444,"343"
"1037817",32,0.27,20444,"343"
"1037836",32,0.27,20444,"343"
"1037847",32,0.27,20444,"343"
"1037896",32,0.27,20444,"343"
"1037915",32,0.27,20444,"343"
"1037919",32,0.27,20444,"343"
"1037947",32,0.27,20444,"343"
"1038006",32,0.27,20444,"343"
"1038076",32,0.27,20444,"343"
"1038361",32,0.27,20444,"343"
"1038363",32,0.27,20444,"343"
"1038364",32,0.27,20444,"343"
"1038394",32,0.27,20444,"343"
"1038465",32,0.27,20444,"343"
"1038484",32,0.27,20444,"343"
"1038505",32,0.27,20444,"343"
"1038544",32,0.27,20444,"343"
"1038613",32,0.27,20444,"343"
"1038646",32,0.27,20444,"343"
"1038649",32,0.27,20444,"343"
"1038663",32,0.27,20444,"343"
"1038674",32,0.27,20444,"343"
"1038710",32,0.27,20444,"343"
"1038724",32,0.27,20444,"343"
"1038739",32,0.27,20444,"343"
"1038831",32,0.27,20444,"343"
"1038885",32,0.27,20444,"343"
"1038929",32,0.27,20444,"343"
"1038942",32,0.27,20444,"343"
"1038970",32,0.27,20444,"343"
"1038998",32,0.27,20444,"343"
"1039021",32,0.27,20444,"343"
"1039040",32,0.27,20444,"343"
"1039090",32,0.27,20444,"343"
"1039318",32,0.27,20444,"343"
"1039359",32,0.27,20444,"343"
"1037405",63,0.27,20444,"243"
"1037417",63,0.27,20444,"243"
"1037418",63,0.27,20444,"243"
"1037424",63,0.27,20444,"243"
"1037475",63,0.27,20444,"243"
"1037525",63,0.27,20444,"243"
"1037636",63,0.27,20444,"243"
"1037664",63,0.27,20444,"243"
"1037665",63,0.27,20444,"243"
"1037704",63,0.27,20444,"243"
"1037705",63,0.27,20444,"243"
"1037733",63,0.27,20444,"243"
"1037743",63,0.27,20444,"243"
"1037785",63,0.27,20444,"243"
"1037923",63,0.27,20444,"243"
"1037933",63,0.27,20444,"243"
"1038040",63,0.27,20444,"243"
"1038054",63,0.27,20444,"243"
"1038230",63,0.27,20444,"243"
"1038318",63,0.27,20444,"243"
"1038322",63,0.27,20444,"243"
"1038391",63,0.27,20444,"243"
"1038410",63,0.27,20444,"243"
"1038456",63,0.27,20444,"243"
"1038474",63,0.27,20444,"243"
"1038509",63,0.27,20444,"243"
"1038527",63,0.27,20444,"243"
"1038549",63,0.27,20444,"243"
"1038577",63,0.27,20444,"243"
"618980",63,0.22,20445,"223"
"619111",63,0.22,20445,"223"
"619141",63,0.22,20445,"223"
"619227",63,0.22,20445,"223"
"619272",63,0.22,20445,"223"
"619301",63,0.22,20445,"223"
"619643",63,0.22,20445,"223"
"619688",63,0.22,20445,"223"
"619695",63,0.22,20445,"223"
"619935",63,0.22,20445,"223"
"619964",63,0.22,20445,"223"
"619975",63,0.22,20445,"223"
"619014",93,0.22,20445,"123"
"619047",93,0.22,20445,"123"
"619063",93,0.22,20445,"123"
"619066",93,0.22,20445,"123"
"619081",93,0.22,20445,"123"
"619192",93,0.22,20445,"123"
"619211",93,0.22,20445,"123"
"619549",93,0.22,20445,"123"
"619561",93,0.22,20445,"123"
"619650",93,0.22,20445,"123"
"619651",93,0.22,20445,"123"
"619837",93,0.22,20445,"123"
